date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:44:26	28752/28752	---M--	200	added ('OK')	image/jpeg	etag:%22f3c34d7adcd775559b3b19d7361da21c%22	https://www.cgentertainment.it/img/news/thumb-black.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/news/thumb-black.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:27	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Jul%202018%2007:44:26%20GMT	http://www.cgentertainment.it/news/blackromeoegiuliettanellabruxellesdoggi/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/news/blackromeoegiuliettanellabruxellesdoggi/index.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:27	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Jul%202018%2007:44:26%20GMT	http://www.cgentertainment.it/news/rogercormancompie90anni/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/news/rogercormancompie90anni/index.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:28	13338/13338	---M--	200	added ('OK')	image/jpeg	etag:%2285b1c483d81f215410be8a0fb80211bf%22	https://www.cgentertainment.it/img/news/roger-corman-thumb.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/news/roger-corman-thumb.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:28	51577/51577	---M--	200	added ('OK')	image/jpeg	etag:%22e175fa4d13baef479a08829a232c0e0a%22	https://cloud.cgentertainment.it/img/film/9651/LOC3_9651.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9651/LOC3_9651.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:28	58586/58586	---M--	200	added ('OK')	image/jpeg	etag:%220af88793aa44e96b8b029af4e342df0d%22	https://cloud.cgentertainment.it/img/film/9646/LOC3_9646.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9646/LOC3_9646.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:28	185/185	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:27%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9651	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexc84d.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:28	25569/25569	---M--	200	added ('OK')	image/jpeg	etag:%2294ac553840ebb4ddcd1286aad73f335c%22	https://cloud.cgentertainment.it/img/film/9417/LOC3_9417.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9417/LOC3_9417.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:29	13997/13997	---M--	200	added ('OK')	image/jpeg	etag:%22cb17bba96a1c1a22f967a4071da6779a%22	https://cloud.cgentertainment.it/img/film/9405/LOC3_9405.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9405/LOC3_9405.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:29	19917/19917	---M--	200	added ('OK')	image/jpeg	etag:%22da9784d882e935cee440a809bad46e99%22	https://cloud.cgentertainment.it/img/film/9393/LOC3_9393.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9393/LOC3_9393.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:29	176/176	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:27%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9646	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index41dc.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:29	12157/12157	---M--	200	added ('OK')	image/jpeg	etag:%2237f063e6cc211073ae3cf39d1fb4bb2e%22	https://cloud.cgentertainment.it/img/film/9350/LOC3_9350.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9350/LOC3_9350.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:29	13129/13129	---M--	200	added ('OK')	image/jpeg	etag:%223d16af3eb84d2d7d82050adc9aa84520%22	https://cloud.cgentertainment.it/img/film/9315/LOC3_9315.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9315/LOC3_9315.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:29	17591/17591	---M--	200	added ('OK')	image/jpeg	etag:%2280911413a14da0043bf648e8c65f4d24%22	https://cloud.cgentertainment.it/img/film/9265/LOC3_9265.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9265/LOC3_9265.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:30	19282/19282	---M--	200	added ('OK')	image/jpeg	etag:%22f1c1d79d84b920d7ec03e54937ce7988%22	https://cloud.cgentertainment.it/img/film/9256/LOC3_9256.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9256/LOC3_9256.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:30	186/186	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:29%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9417	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexc21d.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:30	13744/13744	---M--	200	added ('OK')	image/jpeg	etag:%2298982dd5c2b7a7d655e446ee055c8821%22	https://cloud.cgentertainment.it/img/film/9247/LOC3_9247.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9247/LOC3_9247.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:30	188/188	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:29%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9405	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexb580.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:31	175/175	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:29%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9393	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexaeb3.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:31	34216/34216	---M--	200	added ('OK')	image/jpeg	etag:%223f2785a804c3afa26c3d395b0747f293%22	https://cloud.cgentertainment.it/img/film/9215/LOC3_9215.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9215/LOC3_9215.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:31	174/174	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:29%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9350	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index8009.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:31	188/188	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:30%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9315	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index85a3.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:32	182/182	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:30%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9265	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexa1b6.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:32	14874/14874	---M--	200	added ('OK')	image/jpeg	etag:%224b6c6e5f43eeb15772eea8a0a8326452%22	https://cloud.cgentertainment.it/img/film/9170/LOC3_9170.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/9170/LOC3_9170.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:32	194/194	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:30%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9256	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index769e.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:32	188/188	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:30%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9247	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index91cf.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:33	15816/15816	---M--	200	added ('OK')	image/jpeg	etag:%222be50b93817d39698c925437f375fcc9%22	https://cloud.cgentertainment.it/img/film/8400/LOC3_8400.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8400/LOC3_8400.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:33	191/191	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:31%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9170	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexa44d.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:33	194/194	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:31%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=9215	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexaa13.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:33	38190/38190	---M--	200	added ('OK')	image/jpeg	etag:%227f0743713106ffad9c3d48eee07dd942%22	https://cloud.cgentertainment.it/img/film/8393/LOC3_8393.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8393/LOC3_8393.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:34	197/197	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:31%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8400	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index85a2.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:34	35901/35901	---M--	200	added ('OK')	image/jpeg	etag:%226fbf213f7e476d62033b740741f0454b%22	https://cloud.cgentertainment.it/img/film/8392/LOC3_8392.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8392/LOC3_8392.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:34	189/189	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:31%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8393	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index788c.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:34	176/176	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:33%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8392	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index9848.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:35	16793/16793	---M--	200	added ('OK')	image/jpeg	etag:%228db406cecc75123816cae10df451df44%22	https://cloud.cgentertainment.it/img/film/8361/LOC3_8361.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8361/LOC3_8361.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:35	17028/17028	---M--	200	added ('OK')	image/jpeg	etag:%220d76d3406506290d01f66934dbb6df5f%22	https://cloud.cgentertainment.it/img/film/8313/LOC3_8313.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8313/LOC3_8313.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:36	18627/18627	---M--	200	added ('OK')	image/jpeg	etag:%2261c20a3d41fa8c12095f215def556da9%22	https://cloud.cgentertainment.it/img/film/8298/LOC3_8298.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8298/LOC3_8298.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:36	184/184	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:34%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8361	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexcfec.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:37	183/183	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:35%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8313	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index0174.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:37	16924/16924	---M--	200	added ('OK')	image/jpeg	etag:%228f3ca37aad6bb481f24db734d90934ba%22	https://cloud.cgentertainment.it/img/film/8284/LOC3_8284.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8284/LOC3_8284.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:37	19493/19493	---M--	200	added ('OK')	image/jpeg	etag:%22056dab6657a3ed2539a3a6e01b756ca8%22	https://cloud.cgentertainment.it/img/film/8179/LOC3_8179.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8179/LOC3_8179.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:37	193/193	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:35%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8298	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexe57b.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:37	84051/84051	---M--	200	added ('OK')	image/jpeg	etag:%2241812de7834b75997fc0dfe3c7769ec4%22	https://cloud.cgentertainment.it/img/film/8131/LOC3_8131.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8131/LOC3_8131.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:38	197/197	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:35%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8284	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexc8ea.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:38	181/181	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:37%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8179	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index0123.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:38	11502/11502	---M--	200	added ('OK')	image/jpeg	etag:%2231a9a8f6e7cbdc082673f2ca9dade834%22	https://cloud.cgentertainment.it/img/film/8120/LOC3_8120.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8120/LOC3_8120.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:38	46172/46172	---M--	200	added ('OK')	image/jpeg	etag:%22a428c70508441a3324cabf9d929229d2%22	https://cloud.cgentertainment.it/img/film/8068/LOC3_8068.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8068/LOC3_8068.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:38	187/187	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:37%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8131	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index8939.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:38	190/190	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:37%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8120	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index2e2a.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:38	18902/18902	---M--	200	added ('OK')	image/jpeg	etag:%2263e995f6d0c732ffcfd803df615bf16f%22	https://cloud.cgentertainment.it/img/film/8011/LOC3_8011.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/8011/LOC3_8011.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:39	45352/45352	---M--	200	added ('OK')	image/jpeg	etag:%22916dd17a0fe8262e97c4ea1653150c2a%22	https://cloud.cgentertainment.it/img/film/7861/LOC3_7861.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/7861/LOC3_7861.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:39	186/186	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:38%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8068	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index1030.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:39	177/177	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:38%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=8011	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexdc0f.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:39	69739/69739	---M--	200	added ('OK')	image/jpeg	etag:%22738e0ff8d63f440b711eb2e87396e4ae%22	https://cloud.cgentertainment.it/img/film/7819/LOC3_7819.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/7819/LOC3_7819.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:39	82139/82139	---M--	200	added ('OK')	image/jpeg	etag:%228265307ac440261e5eced7e2694f24b1%22	https://cloud.cgentertainment.it/img/film/7813/LOC3_7813.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/7813/LOC3_7813.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:40	46167/46167	---M--	200	added ('OK')	image/jpeg	etag:%2216d2f93074a7dbcd7d4f60e570c8e961%22	https://cloud.cgentertainment.it/img/film/7626/LOC3_7626.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/7626/LOC3_7626.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:40	44190/44190	---M--	200	added ('OK')	image/jpeg	etag:%22f0408236ffc40cecb937fcd2915d409c%22	https://cloud.cgentertainment.it/img/film/6598/LOC3_6598.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6598/LOC3_6598.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:40	203/203	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:39%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=7861	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexe8a6.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:40	59555/59555	---M--	200	added ('OK')	image/jpeg	etag:%227be9a7b119e0bcb3a1d145aae77fb2d6%22	https://cloud.cgentertainment.it/img/film/6551/LOC3_6551.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6551/LOC3_6551.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:40	48858/48858	---M--	200	added ('OK')	image/jpeg	etag:%224a908bcaf69c2048bed5a4b0c3e5db45%22	https://cloud.cgentertainment.it/img/film/6550/LOC3_6550.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6550/LOC3_6550.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:40	61076/61076	---M--	200	added ('OK')	image/jpeg	etag:%22cd5e71b3ca4759561a9d324b65d63e5b%22	https://cloud.cgentertainment.it/img/film/6414/LOC3_6414.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6414/LOC3_6414.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:41	58535/58535	---M--	200	added ('OK')	image/jpeg	etag:%22e729ea1500b46d01bdf68453bbb38e5b%22	https://cloud.cgentertainment.it/img/film/6408/LOC3_6408.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6408/LOC3_6408.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:41	86648/86648	---M--	200	added ('OK')	image/jpeg	etag:%2253a56fb2f15c0334b2656191b054ec69%22	https://cloud.cgentertainment.it/img/film/6161/LOC3_6161.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6161/LOC3_6161.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:41	203/203	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:40%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=7819	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index7f84.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:42	43493/43493	---M--	200	added ('OK')	image/jpeg	etag:%224ceab1f05877fcb0bce7cd7ceecd45b2%22	https://cloud.cgentertainment.it/img/film/6130/LOC3_6130.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6130/LOC3_6130.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:42	198/198	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:40%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=7813	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index416d.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:42	17859/17859	---M--	200	added ('OK')	image/jpeg	etag:%22c972f63e841af8f1aa168c1751e6d060%22	https://cloud.cgentertainment.it/img/film/6113/LOC3_6113.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6113/LOC3_6113.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:42	19807/19807	---M--	200	added ('OK')	image/jpeg	etag:%2242b134f497fc7be470b4859a483f9580%22	https://cloud.cgentertainment.it/img/film/6093/LOC3_6093.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6093/LOC3_6093.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:42	193/193	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:40%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=6598	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index2e10.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:42	195/195	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:40%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=7626	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexbc15.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:43	184/184	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:41%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=6551	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/index1544.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:43	88782/88782	---M--	200	added ('OK')	image/jpeg	etag:%221b65fea278c084840ef766535d3880dd%22	https://cloud.cgentertainment.it/img/film/60017/LOC3_60017.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/60017/LOC3_60017.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:43	41645/41645	---M--	200	added ('OK')	image/jpeg	etag:%222d7883c95c7711389c2910a2b4dce31e%22	https://cloud.cgentertainment.it/img/film/5344/LOC3_5344.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/5344/LOC3_5344.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:44	180/180	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:41%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=6550	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexc8c6.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:44	193/193	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:41%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=6414	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexa994.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:44	191/191	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:44:43%20GMT	https://www.cgentertainment.it/include/schedafilm/?idf=6408	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/include/schedafilm/indexcc75.html	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
09:44:44	61421/61421	---M--	200	added ('OK')	image/jpeg	etag:%223065962f4f1eb654997382a33c7e0f5d%22	https://cloud.cgentertainment.it/img/film/5170/LOC3_5170.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/5170/LOC3_5170.jpg	(from https://www.cgentertainment.it/film-dvd/bronx/f3614/)
